TIMESTAMP;TEMPERATURA_MAR (ºC);TEMPERATURA_AMBIENTAL (ºC);VELOCIDAD_VIENTO (km/h);ESTADO_DEL_MAR (Douglas);PRESENCIA_DE_MEDUSAS;ESPECIES_DE_MEDUSAS;LLUVIA (mm/hora)
2021-08-29T22:00:00.000Z;12.43653892890326;33.27797944955219;9.912823315768753;6;3;Medusa de puntos blancos;104.50717625111585
2021-08-30T06:00:00.000Z;20.26837854378442;23.724927085418408;38.352966941334834;7;2;;37.0262038671079
2021-08-30T07:00:00.000Z;26.73851251084193;33.19617649499999;1.200795812672224;1;2;;20.78240432907661
2021-08-30T08:00:00.000Z;11.536473602599276;33.99651634615217;37.23488565364191;0;1;Medusa Común;23.384531690516795
2021-08-30T09:00:00.000Z;20.456555287222663;32.087105417131895;31.68680994205176;1;2;Medusa Comestible,Medusa Común;13.976710407541226
2021-08-30T10:00:00.000Z;26.95584166431776;32.24272916556364;38.4898986185535;4;3;;16.917613459994705
2021-08-30T11:00:00.000Z;14.91586587175904;37.373295695221685;19.60961776983085;1;1;Medusa Comestible;25.618943280496502
2021-08-30T12:00:00.000Z;27.028184812277907;17.854543981059635;21.768203856166508;6;2;Medusa de puntos blancos;33.47207391194533
2021-08-30T13:00:00.000Z;17.33142031187118;36.342579708648714;21.47830935075315;5;3;;29.320589653053368
2021-08-30T14:00:00.000Z;8.018970015277613;36.92488831407867;35.58880903681548;6;3;Medusa Común,Medusa Mosaico;13.107856501348074
2021-08-30T15:00:00.000Z;9.488916064875038;30.031585358117944;19.1251658780033;6;2;Medusa Común;15.733654909569461
2021-08-30T16:00:00.000Z;10.871553118554923;31.67038133823979;14.274472522102224;9;1;Medusa Luminiscente,Medusa Común;70.79301932838747
2021-08-30T17:00:00.000Z;16.806634892786462;31.016224768064333;14.11353634903179;6;2;Medusa Comestible;20.304597543617227
2021-08-30T18:00:00.000Z;21.396914762169125;12.843634898413988;24.36399557767264;3;1;Medusa Luminiscente,Medusa Mosaico;68.33878982288938
2021-08-30T19:00:00.000Z;13.677974600433355;31.697206260802282;11.765055312034995;8;2;;20.102951830803306
2021-08-30T20:00:00.000Z;12.688024114468746;16.58155004592425;1.2261096909664992;1;3;Medusa Común,Medusa Comestible;58.09868441708691
2021-08-30T21:00:00.000Z;11.281657857879626;37.49190349279697;38.10052539044499;5;3;Aguamala,Medusa de puntos blancos;14.589810496999034
2021-08-30T22:00:00.000Z;15.657010179947134;26.5090494083898;23.94177662842676;5;3;Medusa Luminiscente;10.2018405637003
2021-08-31T06:00:00.000Z;22.37619485770747;34.28260864796738;27.598823006655042;0;1;;23.40678974091154
2021-08-31T07:00:00.000Z;16.576712116255603;12.277083652548594;31.717898230265504;3;3;Medusa Común,Medusa de puntos blancos;109.53691119722866
2021-08-31T08:00:00.000Z;21.982055641543386;18.39502557153109;23.39183517622459;9;1;Medusa Común;93.92589770908485
2021-08-31T09:00:00.000Z;19.06601449470982;20.18953240744919;39.25130953226271;1;3;Medusa Luminiscente,Medusa Común;25.52874195855445
2021-08-31T10:00:00.000Z;8.348509885838556;31.60223954708577;36.133537432607156;7;1;Medusa Mosaico,Medusa Comestible;100.61733834607895
2021-08-31T11:00:00.000Z;21.42977064690485;25.524877784327586;12.013823833304675;10;1;Medusa Común;22.678715160625835
2021-08-31T12:00:00.000Z;21.92369121963106;17.779216076953123;37.11776775862915;2;1;Gran Medusa de Huevo Frito,Medusa de puntos blancos;0.4883720995945495
2021-08-31T13:00:00.000Z;24.28521341530551;11.7539346022733;6.942228875154113;0;2;Aguamala,Medusa Mosaico;59.661162001319205
2021-08-31T14:00:00.000Z;12.981429952896502;17.85836869853957;4.934854518682741;8;3;Medusa Luminiscente,Medusa Común;101.67362611922023
2021-08-31T15:00:00.000Z;10.585278395197173;34.87641389696938;38.481283990872726;6;2;;64.23503771792882
2021-08-31T16:00:00.000Z;8.226900553062155;12.001149677939809;23.668850191931234;7;1;;45.76880630056167
2021-08-31T17:00:00.000Z;24.35011608368192;30.374418421865066;14.08670527863129;8;1;Medusa Común;89.6586605212522
2021-08-31T18:00:00.000Z;26.53010772534239;27.348700831431202;12.427808022470392;9;1;;72.12277826549864
2021-08-31T19:00:00.000Z;24.814860482855867;28.05290276295143;11.055980906854712;6;1;Medusa Luminiscente,Medusa Mosaico;113.28952460267205
2021-08-31T20:00:00.000Z;5.150643622101955;26.702403003370556;29.546733573153617;3;2;Aguamala;47.28950406030943
2021-08-31T21:00:00.000Z;14.7432653123788;33.52269082613108;28.475580464351033;3;3;;93.60729500388774
2021-08-31T22:00:00.000Z;18.97616789251802;10.622869228646882;3.1606032329973743;1;2;Medusa Común,Gran Medusa de Huevo Frito;100.55565200443841
2021-09-01T06:00:00.000Z;9.45008646568645;34.248820116835326;18.375256539321406;0;2;Medusa Comestible;109.79612153045042
2021-09-01T07:00:00.000Z;25.657771027983088;22.168150253740876;30.169388274352293;8;2;Medusa de puntos blancos;80.73348416089289
2021-09-01T08:00:00.000Z;11.4419659291067;12.748577420868603;17.29962915451616;4;1;Gran Medusa de Huevo Frito;77.03580218817997
2021-09-01T09:00:00.000Z;8.754773279231198;36.27906438883484;8.358578326882089;10;1;Gran Medusa de Huevo Frito,Aguamala;7.1557642472306515
2021-09-01T10:00:00.000Z;18.71554609530582;12.190676025018433;11.17287060584145;7;1;Medusa Comestible,Aguamala;103.34733899554986
2021-09-01T11:00:00.000Z;27.60074860851012;24.587448810499293;26.31347102515683;0;2;Medusa Mosaico,Medusa Común;65.97417480945515
2021-09-01T12:00:00.000Z;18.09104536523541;28.381678080421633;34.69191982854754;4;1;;85.4099728798392
2021-09-01T13:00:00.000Z;11.515991044196424;10.44832794864297;6.267682994008155;6;2;Aguamala,Gran Medusa de Huevo Frito;26.119942664427445
2021-09-01T14:00:00.000Z;15.452662864531874;30.861235106934117;7.845010624271627;5;1;;88.22603673597561
2021-09-01T15:00:00.000Z;18.738507511348693;35.72159609149675;22.158908807925847;10;3;;64.39947342061095
2021-09-01T16:00:00.000Z;14.876538345885264;12.28324297624546;39.60375078902791;4;2;Medusa Mosaico;43.99406378434236
2021-09-01T17:00:00.000Z;9.642901195712975;34.82888120083074;24.39294549374906;10;1;Medusa Comestible;97.6943756041546
2021-09-01T18:00:00.000Z;8.23108944395035;21.283834965875446;38.67038107721424;9;3;;93.78058913819072
2021-09-01T19:00:00.000Z;21.578692473418503;35.84387459250585;5.140115994434824;8;3;Medusa Luminiscente;70.47540299169368
2021-09-01T20:00:00.000Z;27.98243820028613;24.53158401883489;4.730097750741349;0;2;;12.040695413426556
2021-09-01T21:00:00.000Z;9.835479512394823;26.889577855579077;16.05592149275178;2;3;;35.028386408032375
2021-09-01T22:00:00.000Z;24.171113751635236;29.07620828570813;12.845226102406464;9;3;Medusa de puntos blancos;70.64302605461478
2021-09-02T06:00:00.000Z;16.97155228524673;25.339632209278538;37.79977785270645;2;3;;99.47776068029457
2021-09-02T07:00:00.000Z;18.285790865386645;36.93306534980418;34.718736334304616;0;1;;54.45466763178176
2021-09-02T08:00:00.000Z;13.177125363864171;24.60952886028288;32.43539365061008;6;3;Gran Medusa de Huevo Frito,Medusa Común;105.67334515871109
2021-09-02T09:00:00.000Z;25.185236318578315;34.98641265926376;19.572689414071185;10;3;Medusa Mosaico,Medusa de puntos blancos;30.678136302004315
2021-09-02T10:00:00.000Z;24.07933816280699;16.002696265773903;38.09063467160687;6;2;;116.73771389674944
2021-09-02T11:00:00.000Z;21.43295947634959;19.34628235236947;32.367964623524365;9;1;Medusa Común;94.69298126186192
2021-09-02T12:00:00.000Z;7.8312342177310725;34.86816334729439;8.466037715571382;3;1;;92.50500859907292
2021-09-02T13:00:00.000Z;5.800652865015221;31.665612849416547;4.61583531390926;3;3;Medusa Comestible;98.42983419437763
2021-09-02T14:00:00.000Z;20.281594784084813;12.027971688280907;0.8589255415966068;2;2;Aguamala,Medusa Comestible;90.91051613350604
2021-09-02T15:00:00.000Z;26.61288736547916;25.545662037301565;22.965015998922542;0;3;Medusa Luminiscente,Medusa Mosaico;105.41068326722674
2021-09-02T16:00:00.000Z;10.176245792012956;24.483346722293433;36.732675263258045;4;2;Medusa Luminiscente,Aguamala;92.37575076917933
2021-09-02T17:00:00.000Z;10.640469967507677;25.64693841693999;35.43584978232544;8;1;Medusa Luminiscente;100.39094375191351
2021-09-02T18:00:00.000Z;12.610187099904302;17.852645585935903;5.659218864153361;1;3;;57.45720502357835
2021-09-02T19:00:00.000Z;22.350601489963147;19.924245432694892;18.219031975059732;3;3;;102.78442723012104
2021-09-02T20:00:00.000Z;10.070874179466049;35.187879633917525;25.11208293123742;5;2;;95.66857778426419
2021-09-02T21:00:00.000Z;22.944775870382266;11.570336419631666;16.851442497704603;2;3;Medusa de puntos blancos,Gran Medusa de Huevo Frito;104.28082884266962
2021-09-02T22:00:00.000Z;16.691278437728258;25.318460796983985;24.9640682696063;10;1;;16.80568158368282
2021-09-03T06:00:00.000Z;12.681035260498144;37.719387923483524;28.649216281175836;4;3;Gran Medusa de Huevo Frito,Medusa Mosaico;107.4116483560008
2021-09-03T07:00:00.000Z;5.120706217060719;31.873989092029273;9.43042745704549;9;1;Gran Medusa de Huevo Frito;103.44059259097034
2021-09-03T08:00:00.000Z;12.932334993072548;29.131252837065254;30.09516817021585;1;2;;119.5944693907141
2021-09-03T09:00:00.000Z;20.215484651989062;20.043881594587948;37.06910669227392;3;3;Medusa Común,Medusa Comestible;56.266974481258245
2021-09-03T10:00:00.000Z;27.99876050055433;15.69786306374823;39.98925782814386;1;2;Gran Medusa de Huevo Frito,Medusa Comestible;27.147721474348412
2021-09-03T11:00:00.000Z;21.03727346287718;15.28782373367479;15.108069822435475;9;1;;84.76337889528482
2021-09-03T12:00:00.000Z;13.576807032765146;35.15463466308484;21.900325839212336;0;1;Medusa Comestible;103.23054091382626
2021-09-03T13:00:00.000Z;6.505049154071678;35.175900540880875;12.10383287828086;1;1;;50.76797165008607
2021-09-03T14:00:00.000Z;15.193816468899904;32.29179471875427;30.687048413988176;7;3;;74.39953369139184
2021-09-03T15:00:00.000Z;26.033191455234892;17.750368299876975;13.732147126386582;8;2;Medusa de puntos blancos,Medusa Luminiscente;12.10811321587446
2021-09-03T16:00:00.000Z;14.672917723713285;14.711731169149402;39.43533295526802;10;3;;109.40614701526047
2021-09-03T17:00:00.000Z;23.400372470761045;31.85113057629506;12.243186335455363;10;3;Medusa de puntos blancos,Medusa Luminiscente;54.2241439038057
2021-09-03T18:00:00.000Z;27.56703800845139;31.555661259464387;9.949026137374464;4;1;Medusa Común,Medusa Mosaico;91.08263526901867
2021-09-03T19:00:00.000Z;19.6052343892777;29.734606655026926;7.736316462788739;4;1;Medusa Mosaico;58.60552618942422
2021-09-03T20:00:00.000Z;22.855670411807818;19.46640466993546;20.68444289850425;7;3;Medusa de puntos blancos;11.945331827816794
2021-09-03T21:00:00.000Z;11.466079383313781;29.00162298710587;30.269776209657184;7;3;Gran Medusa de Huevo Frito,Medusa de puntos blancos;98.3762499818709
2021-09-03T22:00:00.000Z;22.256204012262724;28.25852775924456;20.650500708087094;10;1;Medusa Mosaico,Aguamala;27.651505811787935
2021-09-04T06:00:00.000Z;15.92249109117153;23.11677285953636;5.488968740676912;10;2;Medusa Luminiscente;34.464926928868024
2021-09-04T07:00:00.000Z;25.04335802063204;22.20122042258246;34.0903302042937;1;1;Gran Medusa de Huevo Frito,Medusa Comestible;90.58935252346154
2021-09-04T08:00:00.000Z;23.42640344254416;21.418530340578144;20.990725218620277;4;1;Medusa Común,Aguamala;13.634926984424558
2021-09-04T09:00:00.000Z;11.008756753833321;17.201567088995205;8.338542998197696;10;3;Medusa Común,Medusa Luminiscente;99.45537294419549
2021-09-04T10:00:00.000Z;23.305348207860234;36.43233371470231;15.617872958652512;9;1;;48.48734406906626
2021-09-04T11:00:00.000Z;9.755123313579013;26.073621410631368;9.192798674151108;1;3;;25.846689994273333
2021-09-04T12:00:00.000Z;7.609091851065149;14.552023459267563;21.78422331805333;5;3;;36.67969722376169
2021-09-04T13:00:00.000Z;18.273832121977456;20.92290267903804;31.544672129762326;6;1;Medusa de puntos blancos;47.77712171526623
2021-09-04T14:00:00.000Z;8.576907701848455;26.58142368412453;29.296722620900866;6;3;;101.98723132419852
2021-09-04T15:00:00.000Z;26.324739387149233;10.782017908093247;38.86507546064638;2;2;Medusa Comestible,Aguamala;61.31658486347004
2021-09-04T16:00:00.000Z;18.542431982710003;10.99581089247172;4.86924410863109;4;1;Medusa Mosaico;35.63305555457038
2021-09-04T17:00:00.000Z;13.351226835521413;33.77285981876082;14.50052189437855;7;2;Medusa Común,Medusa Mosaico;19.00979986109799
2021-09-04T18:00:00.000Z;27.288746631411357;33.585726832340285;4.980956023906584;9;1;Medusa de puntos blancos,Medusa Mosaico;74.7777694023868
2021-09-04T19:00:00.000Z;15.31092220762749;12.494623126134499;33.36877676675405;1;3;Medusa Luminiscente;44.215663220679254
2021-09-04T20:00:00.000Z;15.710341076180093;36.957909632173546;23.031730990217874;2;1;Medusa Luminiscente;85.27145542931291
2021-09-04T21:00:00.000Z;20.562761377660344;17.197909563484306;24.409606173838263;10;3;Medusa Luminiscente;31.921361135207054
2021-09-04T22:00:00.000Z;19.42772026095888;35.25901940742178;30.38100488648879;1;1;Medusa de puntos blancos;35.58669530675216
2021-09-05T06:00:00.000Z;15.933838962406611;13.112157946932475;33.58864164339166;1;1;;3.959930483206149
2021-09-05T07:00:00.000Z;5.7361935810003235;31.355140850683846;22.105547310152538;1;2;;60.139605074106235
2021-09-05T08:00:00.000Z;21.334306133895993;35.8510651382159;36.67660570108873;8;1;Medusa Común,Gran Medusa de Huevo Frito;19.86997748866825
2021-09-05T09:00:00.000Z;15.499090273952563;37.169883042325694;7.8200804949405;0;2;Medusa Mosaico;113.82268952755426
2021-09-05T10:00:00.000Z;8.812884635847102;21.82878109741492;9.764191958527366;5;1;;104.87504415403377
2021-09-05T11:00:00.000Z;21.47224179065329;17.171670024176425;12.349022511537724;1;3;Medusa de puntos blancos;31.863692993568744
2021-09-05T12:00:00.000Z;5.213299108248973;19.514814204370527;28.02311852522689;7;3;Medusa Luminiscente;26.601157925302815
2021-09-05T13:00:00.000Z;21.568931559802646;14.786987627768841;16.996932018708975;3;1;Medusa Comestible;117.61862589031729
2021-09-05T14:00:00.000Z;5.802557882008324;35.79139838472119;36.681566422572764;2;3;;104.11215460544244
2021-09-05T15:00:00.000Z;24.076401685431005;23.248782709281294;10.273136734780772;8;3;Gran Medusa de Huevo Frito,Medusa de puntos blancos;15.257602241927186
2021-09-05T16:00:00.000Z;22.090289974059516;23.52129710501031;24.596411451767537;1;1;Medusa Común,Gran Medusa de Huevo Frito;69.28247784974516
2021-09-05T17:00:00.000Z;11.507420387740074;23.971236461519812;29.13498665470634;0;1;Aguamala,Medusa de puntos blancos;38.552010669683234
2021-09-05T18:00:00.000Z;8.678361845639689;24.998136839924875;6.075661316513026;4;1;Medusa Luminiscente,Aguamala;111.61448680282312
2021-09-05T19:00:00.000Z;9.253312118525901;34.2215694295691;20.22890782598388;10;2;;33.643133719706846
2021-09-05T20:00:00.000Z;7.120855964423762;11.21126723126125;4.28863540252876;0;3;Medusa Común;26.5039469871422
2021-09-05T21:00:00.000Z;13.753681176296986;25.29684150169466;17.777841602415467;1;3;;74.76797607964411
2021-09-05T22:00:00.000Z;26.36726453102832;35.6426883505335;10.733348188277532;2;2;Medusa Común;76.39169187667899
2021-09-06T06:00:00.000Z;18.406293283591303;29.539581131005843;38.985776269134874;5;2;Medusa Común;36.95380670139762
2021-09-06T07:00:00.000Z;9.646524121198858;37.921859054238794;30.162225029740924;3;3;;117.88418021802697
2021-09-06T08:00:00.000Z;13.101981534906265;17.547642346838046;1.026864531311631;4;1;;60.12342087080139
2021-09-06T09:00:00.000Z;27.20202371829122;36.50212366044458;17.766239436199285;9;2;Medusa Común,Aguamala;21.013093110078884
2021-09-06T10:00:00.000Z;7.8824962396032205;27.67979943322573;35.81471153586661;4;1;;18.595625675772418
2021-09-06T11:00:00.000Z;7.149560471222714;17.9308506500175;16.48886782882851;10;1;;31.70142811401952
2021-09-06T12:00:00.000Z;26.336112001860567;28.614569925853278;19.895468803500307;7;2;Aguamala,Gran Medusa de Huevo Frito;20.28490190559797
2021-09-06T13:00:00.000Z;8.882545978164199;24.935717461566135;28.994675169835862;10;3;Medusa Comestible,Medusa de puntos blancos;94.71728641538522
2021-09-06T14:00:00.000Z;8.71521910331214;37.1328510035091;27.17856639481645;10;2;;67.58026666691877
2021-09-06T15:00:00.000Z;20.495453706039747;22.841182709570784;20.56262661750533;7;3;Medusa Luminiscente,Medusa Mosaico;97.05013249933215
2021-09-06T16:00:00.000Z;21.96848039771408;26.147735661282066;34.53916524448532;2;1;;22.54300187385511
2021-09-06T17:00:00.000Z;10.112207730933234;37.53601391318732;10.286819989642995;10;3;Medusa Comestible;105.04113995531173
2021-09-06T18:00:00.000Z;16.661695794473104;32.352022526184335;23.660744931391974;6;1;Aguamala,Gran Medusa de Huevo Frito;79.80198284845527
2021-09-06T19:00:00.000Z;16.252958814227682;27.456211563813348;19.29286766102729;4;1;;109.21173812143854
2021-09-06T20:00:00.000Z;15.756970108850336;27.50641285444734;0.7963458202002016;7;2;Medusa Luminiscente;84.28019977763003
2021-09-06T21:00:00.000Z;22.533946684640373;27.599737972652044;36.78978220939434;9;2;Medusa Luminiscente,Medusa Mosaico;35.06014091426668
2021-09-06T22:00:00.000Z;10.886742174301355;29.94251831571028;1.3520717520448589;6;2;Medusa Común;36.252211483942176
2021-09-07T06:00:00.000Z;16.30041166114375;22.422448052219348;1.99536801445781;0;2;;9.505710723479721
2021-09-07T07:00:00.000Z;27.590742545088457;30.293122468945317;24.481381742968942;1;2;;91.25448862582138
2021-09-07T08:00:00.000Z;9.35809839387627;22.6378877378588;0.386720922813133;5;2;;81.45137744238735
2021-09-07T09:00:00.000Z;9.574281692178236;34.193725494119874;12.990750018412598;5;3;Medusa Común,Gran Medusa de Huevo Frito;53.14218206333459
2021-09-07T10:00:00.000Z;7.754616058021535;13.471602950387913;19.043958055912135;2;2;Medusa Luminiscente,Medusa de puntos blancos;49.2900378729108
2021-09-07T11:00:00.000Z;7.383869239946854;36.76294407591726;12.458127169162738;9;1;Medusa Comestible;8.276278369183672
2021-09-07T12:00:00.000Z;12.213799681029071;30.10466896682223;20.58406539537966;2;2;Gran Medusa de Huevo Frito;55.24491909430463
2021-09-07T13:00:00.000Z;12.643241802461734;23.265982364325737;5.782027418771527;0;2;Gran Medusa de Huevo Frito;30.408855979238297
2021-09-07T14:00:00.000Z;14.656843429775506;26.792078910388817;20.14255736159809;4;1;;115.61611127300111
2021-09-07T15:00:00.000Z;19.840299693630065;29.3223744442893;33.46053964698584;10;3;Medusa de puntos blancos,Medusa Comestible;115.12945192751042
2021-09-07T16:00:00.000Z;24.93585398715276;11.781787174581057;27.789719038819616;9;1;Medusa de puntos blancos;7.533727887383863
2021-09-07T17:00:00.000Z;20.243244748414764;26.465377469282842;1.4865074796391475;3;2;;74.53134759414128
2021-09-07T18:00:00.000Z;23.958348268114474;13.634941094625496;10.245269307176299;10;1;;92.99378608485148
2021-09-07T19:00:00.000Z;19.664256034458496;22.657746613327564;36.734481968143804;3;1;;56.2374983871574
2021-09-07T20:00:00.000Z;11.333866654003863;14.959422964096415;21.400360537092027;4;3;Gran Medusa de Huevo Frito,Medusa de puntos blancos;53.90790323102632
2021-09-07T21:00:00.000Z;16.75829069230602;18.077713981528674;34.06334908712278;6;1;Gran Medusa de Huevo Frito,Medusa Comestible;73.08995107845392
2021-09-07T22:00:00.000Z;15.49190019681066;31.11654198847457;12.687892408924935;5;3;;96.21438972894458
2021-09-08T06:00:00.000Z;17.996435383152296;12.542999764055558;18.033513809615613;9;1;;116.78428094039533
2021-09-08T07:00:00.000Z;19.253319579633583;10.080971156468731;32.47189197292344;8;2;;0.13415644559663598
2021-09-08T08:00:00.000Z;20.86153703198533;31.543094719691602;36.830070610942045;0;3;Medusa Comestible;73.61283904357832
2021-09-08T09:00:00.000Z;8.582360128579861;23.291374845821586;17.052718167679302;4;3;Gran Medusa de Huevo Frito,Aguamala;110.1607760203546
2021-09-08T10:00:00.000Z;6.328410953275208;34.67486053379817;9.84191808244975;10;1;;115.15888671260056
2021-09-08T11:00:00.000Z;17.451720342010013;26.68435684934784;2.44810636561283;0;1;Gran Medusa de Huevo Frito,Medusa Comestible;9.319925778690994
2021-09-08T12:00:00.000Z;15.351147838281975;29.147897568403394;14.853270112692725;6;3;;21.975488173481928
2021-09-08T13:00:00.000Z;8.825088327921499;20.08060570513326;11.60411948318366;0;2;;16.634852263486337
2021-09-08T14:00:00.000Z;9.316229226921175;27.643052994364133;20.00804933319487;9;2;Medusa Comestible,Medusa Mosaico;100.9305737438722
2021-09-08T15:00:00.000Z;5.985591957235217;14.269373346892136;1.95444169357331;9;2;Medusa de puntos blancos,Medusa Mosaico;57.433035191988466
2021-09-08T16:00:00.000Z;26.040352836884786;33.04040136651646;0.41877855035473033;2;2;;5.142497682786056
2021-09-08T17:00:00.000Z;10.76305237767171;27.240327306889288;36.57496555832206;9;1;;46.59251955497047
2021-09-08T18:00:00.000Z;15.589606380431883;23.334892493862476;39.98859041937593;4;3;;9.998170531798554
2021-09-08T19:00:00.000Z;20.085358703219175;27.139898900411293;28.497226484831167;6;1;Medusa Mosaico;14.539137531974013
2021-09-08T20:00:00.000Z;5.591705169564733;26.726182241793378;11.08657286599688;2;3;;119.83629425999202
2021-09-08T21:00:00.000Z;19.714338860275586;10.241081514022621;5.499794534417077;10;3;Aguamala;75.6509108679783
2021-09-08T22:00:00.000Z;21.35056774498124;16.196938137492047;32.57723504994093;5;2;Medusa Luminiscente,Aguamala;15.283054631191346
2021-09-09T06:00:00.000Z;21.274952145364367;13.53115128310015;13.14982774243484;3;2;;8.449356719497096
2021-09-09T07:00:00.000Z;9.486820109083473;33.23090208513172;26.541763773081257;8;1;;56.42830584919863
2021-09-09T08:00:00.000Z;16.592491496861392;21.343602820652833;23.89021155109841;4;2;Medusa Luminiscente,Medusa Común;58.723151164835905
2021-09-09T09:00:00.000Z;25.39505468077683;30.365489958249714;8.35623466012576;3;3;Medusa de puntos blancos,Aguamala;62.23178609953465
2021-09-09T10:00:00.000Z;19.029024525019054;32.214209459571144;23.196700872689952;2;2;;62.80489578527277
2021-09-09T11:00:00.000Z;15.95128273531508;11.760370470971482;17.867537059801304;6;1;Aguamala;68.9491652817646
2021-09-09T12:00:00.000Z;16.678130253104726;33.22824784910791;6.1497662029533995;9;3;;0.7161122928667663
2021-09-09T13:00:00.000Z;6.5246323760122795;36.365756577084476;30.102368021717165;1;1;Gran Medusa de Huevo Frito,Aguamala;108.2578279490329
2021-09-09T14:00:00.000Z;10.48484145017966;24.336307254534916;14.489483286496911;2;1;;115.56267623686333
2021-09-09T15:00:00.000Z;24.085601612901165;33.37130582889988;28.84909498288569;7;1;Medusa Mosaico,Medusa Comestible;53.69460540572639
2021-09-09T16:00:00.000Z;9.115589079859792;16.04724924310564;37.27236248668647;7;3;Aguamala;67.83333896373937
2021-09-09T17:00:00.000Z;22.669602697248372;26.75779276376273;29.186768072460154;8;2;;8.568442051602432
2021-09-09T18:00:00.000Z;22.284735641247803;19.098203911122027;26.222549464967358;4;2;Medusa Comestible;82.02334608317963
2021-09-09T19:00:00.000Z;25.681585452205876;11.14846840507548;38.22328612328502;10;3;Medusa de puntos blancos;44.04558534104305
2021-09-09T20:00:00.000Z;25.179858445898578;37.26404946540467;7.928667876948374;5;3;Aguamala;85.97913164017066
2021-09-09T21:00:00.000Z;14.34688066787283;12.651745534431665;18.084282941054024;2;3;;104.40983024257545
2021-09-09T22:00:00.000Z;19.838710008817205;20.796278804393957;21.120196594205236;2;1;;13.016011825930134
2021-09-10T06:00:00.000Z;19.69534441573718;28.12181702605956;22.052710263272743;2;2;Medusa Luminiscente;0.39475350452863545
2021-09-10T07:00:00.000Z;10.570992279962008;31.95208775378941;35.46393432289888;5;3;Medusa de puntos blancos,Medusa Comestible;102.84533511262693
2021-09-10T08:00:00.000Z;14.425757624720188;22.355115101300594;21.52267250473394;1;2;Medusa Mosaico,Medusa Comestible;11.581501949656756
2021-09-10T09:00:00.000Z;5.294156365276105;37.88041747313782;13.373397145821517;1;2;Medusa Comestible,Medusa Común;42.61143911777203
2021-09-10T10:00:00.000Z;7.022606331166249;32.03100330245694;29.044043534648942;7;3;;116.37519986107691
2021-09-10T11:00:00.000Z;26.679910058796608;10.75680324280897;19.220826861477107;3;2;Aguamala;72.46911111893125
2021-09-10T12:00:00.000Z;11.466290170747033;25.701608785538877;6.291527155712169;6;1;Medusa Luminiscente,Medusa Común;74.10541261441908
2021-09-10T13:00:00.000Z;23.56866940363527;17.93416388579115;5.863149829779601;7;2;;25.079496856104846
2021-09-10T14:00:00.000Z;24.442655105085375;11.192924174334621;10.655000633481349;6;2;;52.134380241516354
2021-09-10T15:00:00.000Z;19.467743559459798;10.453871500875337;14.474120019887602;1;3;Medusa Luminiscente;22.837994841283535
2021-09-10T16:00:00.000Z;11.757909023746837;10.984967294869593;22.008880654900402;2;2;Gran Medusa de Huevo Frito,Medusa Comestible;55.83891655427556
2021-09-10T17:00:00.000Z;23.112508312906858;33.04755828849399;24.26690340849854;10;2;;33.308728898361466
2021-09-10T18:00:00.000Z;26.87654052937694;10.060901617581118;21.115896493750324;8;3;;88.31624638924504
2021-09-10T19:00:00.000Z;12.508201004298353;25.57687314417135;10.959656757706373;6;3;;116.7801196653741
2021-09-10T20:00:00.000Z;17.8503360573513;17.647111614406036;31.064286458050063;5;1;Medusa Común,Medusa Luminiscente;57.37944895992597
2021-09-10T21:00:00.000Z;11.755458560882175;31.027714058161273;14.945935399082977;5;2;;95.00779659294524
2021-09-10T22:00:00.000Z;14.94171918063137;13.404880102910191;14.113412719877587;10;1;;59.50468680060218
2021-09-11T06:00:00.000Z;21.98254295205837;22.848300452989427;17.47499301409988;4;1;Medusa Comestible,Medusa Común;10.295863018467868
2021-09-11T07:00:00.000Z;16.586880064602738;17.822771909897533;10.900723984346747;5;3;Aguamala,Gran Medusa de Huevo Frito;116.0836693430125
2021-09-11T08:00:00.000Z;26.076062048820695;25.617642424739717;39.17274771107848;5;3;;12.543782187171484
2021-09-11T09:00:00.000Z;25.631694676158297;20.339097226592198;18.342460659383768;5;3;Aguamala;91.69882836505502
2021-09-11T10:00:00.000Z;14.618487212260593;37.78969925189381;36.815941306005456;7;2;Medusa Luminiscente;102.42089342269803
2021-09-11T11:00:00.000Z;12.282458091299791;36.567258512851154;8.382671294855495;9;2;Medusa Mosaico,Medusa de puntos blancos;55.260343712060696
2021-09-11T12:00:00.000Z;24.38170865225462;32.17907374414182;17.104017437273107;1;2;;85.51026804554347
2021-09-11T13:00:00.000Z;9.723217344992339;30.499017989420604;27.182222046993935;9;1;Aguamala;63.05349799983962
2021-09-11T14:00:00.000Z;10.652796333794715;33.56372501266196;10.799435014354266;4;2;;54.83842839119888
2021-09-11T15:00:00.000Z;5.193449670150501;34.5732946938015;15.053994708341039;7;1;;53.15626444961464
2021-09-11T16:00:00.000Z;17.831115031844256;13.194600595519155;28.988667323915074;2;2;Medusa Luminiscente,Medusa Comestible;48.18971116883012
2021-09-11T17:00:00.000Z;13.088340452024735;26.531725740975844;21.071540340239387;3;2;Medusa Mosaico;114.25609991584369
2021-09-11T18:00:00.000Z;26.434774696783705;16.715217534719947;2.334455791993131;2;2;Gran Medusa de Huevo Frito;45.61829284369502
2021-09-11T19:00:00.000Z;14.125409039648355;34.197966556863236;13.34634746935719;1;1;Medusa Común;117.57973454754878
